0.025	0.275	0.025	0.025	0.025	0.025	0.025	0.025	0.525	0.025	
0.02	0.02	0.62	0.22	0.02	0.02	0.02	0.02	0.02	0.02	
0.00714285714286	0.0785714285714	0.00714285714286	0.00714285714286	0.00714285714286	0.00714285714286	0.00714285714286	0.00714285714286	0.15	0.721428571429	
0.366666666667	0.0333333333333	0.0333333333333	0.0333333333333	0.0333333333333	0.366666666667	0.0333333333333	0.0333333333333	0.0333333333333	0.0333333333333	
0.0333333333333	0.0333333333333	0.0333333333333	0.0333333333333	0.0333333333333	0.0333333333333	0.0333333333333	0.7	0.0333333333333	0.0333333333333	
0.025	0.025	0.025	0.025	0.275	0.525	0.025	0.025	0.025	0.025	
0.0125	0.0125	0.0125	0.5125	0.0125	0.0125	0.0125	0.3875	0.0125	0.0125	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.0125	0.0125	0.8875	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	0.0125	
0.025	0.275	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.525	
0.02	0.02	0.02	0.42	0.02	0.02	0.02	0.02	0.42	0.02	
0.0333333333333	0.0333333333333	0.366666666667	0.0333333333333	0.0333333333333	0.0333333333333	0.0333333333333	0.366666666667	0.0333333333333	0.0333333333333	
0.00909090909091	0.00909090909091	0.00909090909091	0.190909090909	0.1	0.00909090909091	0.281818181818	0.1	0.00909090909091	0.281818181818	
0.442857142857	0.442857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	
0.2625	0.0125	0.3875	0.0125	0.0125	0.0125	0.0125	0.1375	0.1375	0.0125	
0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.183333333333	0.0166666666667	0.683333333333	0.0166666666667	0.0166666666667	0.0166666666667	
0.0125	0.0125	0.0125	0.0125	0.0125	0.8875	0.0125	0.0125	0.0125	0.0125	
