第0类：
		type	0.146462969113
		diabet	0.129857190302
		give	0.0202590501495
		im	0.0169378943872
		brother	0.013616738625
		lot	0.0102955828628
		eat	0.00697442710063
		develop	0.00697442710063
		inject	0.00697442710063
		read	0.00365327133843
		realli	0.00365327133843
		test	0.00365327133843
		woozi	0.00365327133843
		mellitus	0.00365327133843
		face	0.00365327133843
		mouth	0.00365327133843
		check	0.00365327133843
		problem	0.00365327133843
		bodi	0.00365327133843
		concern	0.00365327133843
第1类：
		diabet	0.0999617004979
		person	0.0386824971275
		test	0.0233626962849
		chanc	0.011872845653
		die	0.011872845653
		fruit	0.011872845653
		go	0.00804289544236
		leg	0.00804289544236
		couldnt	0.00804289544236
		mg	0.00804289544236
		see	0.00804289544236
		prescript	0.00804289544236
		littl	0.00421294523171
		effect	0.00421294523171
		im	0.00421294523171
		happen	0.00421294523171
		liver	0.00421294523171
		caus	0.00421294523171
		month	0.00421294523171
		kept	0.00421294523171
第2类：
		sugar	0.221087627642
		blood	0.183091902161
		check	0.0691047257184
		time	0.0263595345524
		doctor	0.0192353360247
		caus	0.012111137497
		eaten	0.00973640465448
		night	0.00973640465448
		prediabet	0.00736167181192
		pee	0.00498693896937
		rise	0.00498693896937
		eat	0.00261220612681
		tell	0.00261220612681
		liver	0.00261220612681
		count	0.00261220612681
		feet	0.00261220612681
		breakfast	0.00261220612681
		die	0.00261220612681
		buy	0.00261220612681
		banana	0.00261220612681
第3类：
		diabet	0.162757127391
		drink	0.0147961024901
		go	0.0147961024901
		help	0.0111872970047
		effect	0.0111872970047
		thank	0.0111872970047
		insulin	0.00757849151931
		taken	0.00757849151931
		reduc	0.00757849151931
		want	0.00757849151931
		smell	0.00757849151931
		system	0.00757849151931
		sound	0.00757849151931
		dieabet	0.00396968603392
		day	0.00396968603392
		think	0.00396968603392
		revers	0.00396968603392
		take	0.00396968603392
		dont	0.00396968603392
		candi	0.00396968603392
第4类：
		year	0.00928792569659
		appetit	0.00928792569659
		month	0.00928792569659
		sugari	0.00928792569659
		find	0.00928792569659
		chocol	0.00928792569659
		diabet	0.00486510393631
		keep	0.00486510393631
		food	0.00486510393631
		get	0.00486510393631
		test	0.00486510393631
		take	0.00486510393631
		dont	0.00486510393631
		tell	0.00486510393631
		risk	0.00486510393631
		scare	0.00486510393631
		parent	0.00486510393631
		consent	0.00486510393631
		happen	0.00486510393631
		syring	0.00486510393631
第5类：
		cure	0.0591924735398
		get	0.0278322226578
		pressur	0.0278322226578
		diabet	0.0199921599373
		give	0.0121520972168
		think	0.0121520972168
		revers	0.00823206585653
		scare	0.00823206585653
		weight	0.00823206585653
		diseas	0.00823206585653
		chang	0.00823206585653
		possibl	0.00823206585653
		week	0.00823206585653
		natur	0.00823206585653
		breath	0.00823206585653
		beverag	0.00823206585653
		advic	0.00823206585653
		pound	0.00431203449628
		happen	0.00431203449628
		die	0.00431203449628
第6类：
